CUST_ID,CUST_PRODUCT_CNT,CUST_DOLLER_FLAG,CUST_INTERNATIONAL_GOLD_FLAG,CUST_INTERNATIONAL_SIL_FLAG,CUST_INTERNATIONAL_DIAMOND_FLAG,CUST_STAD_PLATINUM_FLAG,TOP_CARD_LEVEL,CUST_VALUE_CLASS,DEP_SA_FGCR_ACCOUNT_CNT,FUND_FLAG,QSAB_FLAG,OCN,FINA_BUY_NOFIX_AVGCNT_zj,FINA_BUY_THREE_AVGAMT_zj,FINA_BUY_THREE_AVGCNT_zj,FINA_MONTH_AVG_BAL_AVG_zj
1012689252,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012689498,5,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1012689526,3,0,0,0,0,0,6,1,0,0,0,2,0,0.0,0,0.0
1012689712,4,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1012690175,1,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1012690329,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012690374,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012690517,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012690571,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012691077,4,0,0,0,0,0,6,3,0,0,0,8,0,-400000.0,-2,-0.011047756
1012691594,5,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,0.0
1012691853,11,0,0,0,0,1,3,3,22,1,1,4,-10,0.0,0,0.0
1012691866,6,1,0,0,1,0,0,3,2,0,1,0,-2,-3160000.0,-2,0.043240674000000014
1012691954,5,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012692264,5,0,0,0,0,0,7,3,0,0,0,8,0,0.0,0,0.0
1012692362,5,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1012692570,3,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1012692583,0,0,0,0,0,0,7,1,0,1,0,0,0,0.0,0,0.0
1012692590,2,0,0,0,0,0,6,2,0,0,0,4,0,0.0,0,0.0
1012692617,5,1,0,1,0,0,7,3,2,0,1,8,-4,0.0,0,0.010691373999999998
1012692778,4,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012693476,3,1,1,0,0,0,1,0,2,0,0,8,0,0.0,0,0.0
1012693593,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012693602,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012693615,6,1,1,1,0,0,1,4,6,0,0,2,-6,0.0,0,0.010334996
1012693631,8,1,0,1,0,0,2,3,2,0,0,4,-2,0.0,0,0.010572584
1012693641,3,1,0,0,0,0,3,0,3,0,0,8,0,0.0,0,0.0
1012694184,1,0,0,0,0,0,6,1,0,1,0,0,0,0.0,0,0.0
1012694317,4,0,0,0,0,0,6,3,0,0,0,1,0,0.0,0,0.0
1012694487,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1012694789,6,1,0,0,1,0,0,4,2,1,1,8,-2,0.0,0,0.0
1012695276,11,0,0,0,0,0,4,4,3,0,1,0,-8,-293333.3333,-2,0.042884296
1012695730,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012695747,4,0,0,0,0,1,7,1,0,0,0,0,0,0.0,0,0.0
1012695799,2,1,1,0,0,0,1,4,2,0,0,8,-2,0.0,0,0.021620336
1012696031,2,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012696249,0,0,0,0,0,0,7,1,1,0,0,0,0,0.0,0,0.0
1012696357,4,1,0,1,0,0,2,1,4,0,0,8,0,0.0,0,0.0
1012696499,0,0,0,0,0,0,6,1,1,1,0,8,0,0.0,0,0.0
1012696571,3,0,0,0,0,0,6,3,0,0,1,3,-4,-600000.0,-2,0.01045379
1012697327,6,1,0,1,0,0,2,3,2,1,1,4,-2,0.0,0,0.010691373999999998
1012697432,0,1,0,1,0,0,2,2,3,0,0,8,0,0.0,0,0.0
1012697481,2,0,0,0,0,0,3,1,8,0,0,8,0,0.0,0,0.0
1012697564,2,1,0,1,0,0,2,3,2,0,0,2,0,0.0,0,0.0
1012697707,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012697812,1,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012697842,4,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012698019,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012698069,6,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012698088,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012698117,4,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012698170,4,0,0,0,0,0,6,4,0,0,0,0,-2,0.0,0,0.010691373999999998
1012698185,5,0,0,0,0,0,6,3,0,0,0,8,-4,-266666.6667,-2,0.010691373999999998
1012698259,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012698310,4,1,0,0,1,0,0,1,2,0,0,0,0,0.0,0,0.0
1012698542,6,0,0,0,0,0,6,0,0,0,1,0,0,0.0,0,-0.010928962
1012698551,5,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012700317,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012703767,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012703815,7,1,0,1,1,0,0,5,2,1,1,3,-6,0.0,0,0.032430506
1012703903,7,1,0,0,1,0,0,5,2,0,1,4,-8,-2666666.667,-2,0.064623426
1012704192,4,0,0,0,0,0,6,3,0,0,0,4,-4,-166666.6667,-4,0.010334996
1012704466,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012704494,4,0,0,0,0,1,7,3,0,0,0,8,0,0.0,0,0.0
1012705190,0,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012705627,3,1,0,1,0,0,2,3,2,0,0,8,0,-266666.6667,-2,0.0
1012705984,0,0,0,0,0,0,7,1,0,0,0,2,0,0.0,0,0.0
1012706099,6,1,1,1,0,0,1,4,4,0,1,3,-2,-1533333.333,-8,-0.022333096
1012706147,5,0,0,0,0,0,6,3,0,0,1,8,0,-133333.3333,-2,0.021620336
1012706457,1,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012707846,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1012707954,7,1,0,1,0,1,2,2,2,1,0,1,0,0.0,0,0.0
1012708215,4,0,0,0,0,0,6,0,0,0,1,3,0,0.0,0,0.010810168
1012708266,3,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012710020,6,0,0,0,0,0,6,3,0,0,1,8,-2,0.0,0,0.0
1012710092,7,0,0,0,0,0,6,2,0,0,1,1,0,-106666.6667,-2,0.010810168
1012710232,4,1,1,0,1,0,0,5,4,0,0,0,0,0.0,0,0.021620336
1012711132,3,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012712340,5,0,0,0,0,0,7,2,0,0,0,4,0,-100000.0,-2,0.010810168
1012713268,2,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012713622,2,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012713699,0,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012713813,8,0,0,0,0,1,6,1,0,0,0,8,0,0.0,0,0.0
1012713949,4,1,0,1,0,0,2,3,2,0,1,4,0,0.0,0,-0.021857924
1012714054,4,0,0,0,0,0,6,3,0,0,1,8,0,-66666.66667,-2,0.010691373999999998
1012714560,2,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1012715119,1,1,1,0,0,0,1,3,2,0,0,8,0,0.0,0,0.0
1012715264,2,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1012716532,8,0,0,0,0,1,6,2,0,1,0,4,0,0.0,0,0.0
1012716652,6,0,0,0,0,0,6,3,0,0,1,3,0,0.0,0,-0.011047756
1012717740,7,1,0,0,1,0,7,1,3,0,1,8,0,0.0,0,0.0
1012717772,4,1,0,0,1,0,0,2,3,0,0,3,0,0.0,0,0.0
1012717861,4,0,0,0,0,0,6,2,0,1,0,8,0,0.0,0,0.0
1012717895,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1012717940,5,1,1,0,0,0,7,0,2,0,0,3,0,0.0,0,0.0
1012718086,1,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1012718105,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012726270,5,0,0,0,0,0,4,1,0,0,0,0,0,0.0,0,0.0
1012731525,1,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1012734948,1,1,0,1,0,0,2,3,2,0,0,3,0,0.0,0,0.0
1012737221,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012738424,3,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,-0.010928962
1012738790,1,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1012743572,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012745492,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012745564,1,0,0,0,0,0,7,3,0,0,0,4,0,0.0,0,0.0
1012747086,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012747397,5,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012747414,6,0,0,0,0,0,4,3,0,0,0,4,0,0.0,0,0.0
1012748018,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012748065,1,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012748245,1,1,0,1,0,0,2,3,2,0,0,3,0,0.0,0,0.0
1012748295,3,1,1,0,0,0,1,2,2,0,0,8,0,0.0,0,0.0
1012749406,0,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1012749566,2,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1012750283,4,1,1,0,0,0,1,5,2,0,0,8,-2,0.0,0,0.010572584
1012750478,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012754095,2,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012755627,2,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012757852,2,0,0,0,0,0,3,1,4,0,0,0,0,0.0,0,0.0
1012761363,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012765959,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012768900,4,0,0,0,0,0,7,2,0,0,0,3,0,0.0,0,0.0
1012771315,1,0,0,0,0,0,7,3,0,0,0,6,0,0.0,0,0.0
1012773888,3,0,0,0,0,0,6,2,0,0,0,4,0,0.0,0,0.0
1012775111,7,1,1,0,0,0,1,4,2,0,1,6,-2,-706666.6667,-2,0.0
1012777014,1,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1012778136,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012778152,0,1,1,0,0,0,7,3,2,0,0,3,0,0.0,0,0.0
1012778967,1,1,0,1,0,0,2,1,2,0,0,3,0,0.0,0,0.0
1012779401,0,0,0,0,0,0,7,3,0,0,0,0,0,0.0,0,0.0
1012779807,5,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1012780039,1,0,0,0,0,0,6,3,0,0,0,0,0,0.0,0,0.0
1012780240,1,1,0,1,0,0,7,2,2,0,0,3,0,0.0,0,0.0
1012780333,0,0,0,0,0,0,7,4,0,0,0,0,0,0.0,0,0.0
1012780388,2,1,1,0,0,0,7,4,2,0,0,4,0,0.0,0,0.0
1012780993,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012781052,3,1,0,0,1,0,0,5,2,0,0,0,0,0.0,0,0.0
1012781079,2,1,0,0,1,0,0,5,6,0,0,8,0,0.0,0,0.0
1012781151,7,1,0,0,1,0,0,6,2,0,1,4,-2,0.0,0,0.021382752
1012781281,0,1,1,0,0,0,7,3,2,0,0,3,0,0.0,0,0.0
1012781646,4,1,0,0,1,0,0,0,2,0,0,3,0,0.0,0,0.0
1012781978,0,0,0,0,0,0,6,1,1,0,0,0,0,0.0,0,0.0
1012782031,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012782311,3,0,0,0,0,1,6,1,0,0,0,0,0,0.0,0,0.0
1012782359,4,1,0,0,1,0,0,3,2,0,0,8,0,0.0,0,0.0
1012782387,1,0,0,0,0,0,6,5,0,0,0,8,0,0.0,0,0.0
1012782499,0,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1012782597,5,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012782712,5,0,0,0,0,0,6,5,0,0,1,4,0,0.0,0,-0.032786886
1012782748,2,0,0,0,0,0,6,6,0,0,0,4,0,0.0,0,0.0
1012782898,4,0,0,0,0,0,6,3,0,0,0,8,0,-200000.0,-2,0.021620336
1012783468,2,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012784780,2,0,0,0,0,0,7,1,0,0,0,4,0,0.0,0,0.0
1012784851,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012785222,1,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1012785355,10,1,0,0,1,1,0,1,2,0,1,4,0,0.0,0,0.0
1012785473,10,1,1,0,1,1,0,5,4,1,1,0,0,-693333.3333,-2,0.021026372
1012785781,7,1,0,1,0,0,2,3,2,0,1,4,0,0.0,0,-0.010928962
1012786004,4,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.010810168
1012786308,2,1,0,0,0,0,3,1,2,0,0,8,0,0.0,0,0.0
1012786316,1,1,1,0,0,0,1,0,2,0,0,8,0,0.0,0,0.0
1012787182,2,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012787583,4,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012788330,5,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1012788929,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012788988,4,0,0,0,0,0,6,3,0,0,0,8,-4,0.0,0,0.032430506
1012788995,7,1,1,0,0,0,1,3,2,0,1,8,-8,0.0,0,0.021382752
1012789352,3,1,0,0,1,0,7,2,2,0,0,8,0,0.0,0,0.0
1012789555,0,0,0,0,0,0,6,3,1,1,0,0,0,0.0,0,0.0
1012789679,4,0,0,0,0,0,6,0,1,0,0,0,0,0.0,0,0.0
1012789693,6,0,0,0,0,0,6,1,0,0,0,6,0,0.0,0,0.0
1012789723,7,1,0,0,1,0,0,5,2,0,1,0,-2,-3460000.0,-4,0.010691373999999998
1012790302,3,1,0,0,1,0,0,3,3,0,0,4,0,0.0,0,0.0
1012790353,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012790369,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012790410,0,0,0,0,0,0,7,1,2,0,0,3,0,0.0,0,0.0
1012790914,3,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012791136,5,0,0,0,0,0,7,1,0,0,0,8,0,0.0,0,0.0
1012791843,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012792298,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1012792521,1,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012792633,7,0,0,0,0,0,6,3,0,0,1,4,-6,0.0,0,0.042884296
1012793123,1,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012793237,6,1,0,0,1,0,0,6,3,1,1,3,-4,0.0,0,-0.011047756
1012793378,1,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012793753,2,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012797791,2,1,1,0,0,0,1,5,3,1,0,3,0,0.0,0,0.0
1012797996,5,0,0,0,0,0,6,0,3,0,0,4,0,0.0,0,0.0
1012798743,1,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012799540,6,0,0,0,0,1,6,1,0,0,0,4,0,0.0,0,0.0
1012799945,2,1,0,0,1,0,0,3,6,1,0,8,0,0.0,0,0.0
1012801579,2,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012801957,5,1,0,0,1,0,7,3,2,0,1,8,-4,0.0,0,0.010691373999999998
1012802071,2,0,0,0,0,0,6,3,0,1,0,8,0,0.0,0,0.0
1012802298,0,0,0,0,0,0,6,2,0,0,0,4,0,0.0,0,0.0
1012802547,1,0,0,0,0,0,7,0,0,0,0,8,0,0.0,0,0.0
1012803244,1,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012803392,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012804221,6,0,0,0,0,0,6,3,0,0,0,4,-2,-133333.3333,-2,0.0
1012804504,5,0,0,0,0,0,6,3,0,0,0,3,0,0.0,0,0.0
1012804665,0,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1012806043,6,1,0,1,0,0,2,3,2,0,1,0,-6,0.0,0,0.010572584
1012807013,7,1,0,0,1,0,0,5,2,1,1,8,-12,-3000000.0,-2,-0.05511998
1012807485,1,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012807537,8,1,1,0,1,0,0,4,4,1,1,6,-2,-360000.0,-2,0.043240674000000014
1012807601,2,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1012807664,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012807961,0,0,0,0,0,0,7,1,0,0,0,0,0,0.0,0,0.0
1012808743,0,0,0,0,0,0,7,1,0,1,0,0,0,0.0,0,0.0
1012810980,0,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1012811434,6,1,0,0,1,0,7,3,2,1,0,6,0,0.0,0,0.0
1012812179,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012813574,9,0,0,0,0,1,6,2,0,0,0,8,0,0.0,0,0.0
1012813628,0,1,0,0,1,0,0,1,2,0,0,3,0,0.0,0,0.0
1012814152,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012814223,7,1,0,1,0,0,2,3,2,1,1,8,-2,-166666.6667,-4,0.021263958
1012815205,0,1,0,0,1,0,0,0,2,0,0,3,0,0.0,0,0.0
1012817356,0,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012817438,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012818270,4,0,0,0,0,0,6,3,0,0,1,8,-4,-266666.6667,-2,0.021501544
1012820475,6,1,0,1,0,0,2,0,2,0,0,4,0,0.0,0,0.0
1012821387,1,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012823360,2,0,0,0,0,0,7,3,0,0,0,0,0,0.0,0,0.0
1012825721,9,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,0.0
1012830709,0,0,0,0,0,0,6,2,1,0,0,0,0,0.0,0,0.0
1012830918,8,1,0,0,1,1,0,3,2,0,0,8,0,0.0,0,0.0
1012831127,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012831264,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012831970,6,0,0,0,0,0,6,1,0,0,1,4,0,0.0,0,-0.010928962
1012832057,0,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012833103,3,0,0,0,0,0,6,1,0,0,0,6,0,0.0,0,0.0
1012833309,4,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012833756,4,0,0,0,0,0,6,3,0,1,0,3,0,-133333.3333,-2,-0.011047756
1012833781,7,0,0,0,0,0,6,3,0,1,1,8,-4,-266666.6667,-2,0.0
1012834610,2,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012835996,2,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012837382,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012837443,4,1,1,0,0,0,1,2,3,0,0,3,0,0.0,0,0.0
1012839330,2,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012847279,5,0,0,0,0,0,6,0,0,0,1,8,0,0.0,0,-0.010928962
1012852495,5,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012865033,0,0,0,0,0,0,6,0,2,0,0,0,0,0.0,0,0.0
1012865088,2,0,0,0,0,0,6,3,0,0,1,8,0,0.0,0,-0.021857924
1012865263,6,1,0,1,0,0,2,3,2,0,1,8,-2,-133333.3333,-2,0.01045379
1012865273,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012865317,2,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012865443,3,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012865564,7,0,0,0,0,0,6,3,0,0,1,4,-2,0.0,0,0.010810168
1012865608,6,1,1,0,0,1,1,3,2,0,0,8,0,-266666.6667,-2,0.010810168
1012865613,7,1,1,0,0,1,1,2,0,0,0,4,0,0.0,0,0.0
1012865776,5,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012866410,4,1,0,0,1,0,0,5,6,1,1,3,-18,-2466666.667,-12,0.095866002
1012866857,2,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012870011,3,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012870101,2,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1012871910,3,0,0,0,0,0,4,3,1,0,0,3,0,0.0,0,0.0
1012873812,7,1,0,0,1,0,0,3,2,1,1,3,-6,-200000.0,-2,0.05393205
1012873835,0,0,0,0,0,0,6,1,1,0,0,0,0,0.0,0,0.0
1012874320,8,1,1,0,0,1,1,4,2,1,1,4,0,-933333.3333,-2,0.010810168
1012874391,4,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012877019,0,0,0,0,0,0,6,2,0,1,0,0,0,0.0,0,0.0
1012877172,6,1,0,0,1,0,0,4,3,1,0,8,0,0.0,0,0.0
1012877695,0,0,0,0,0,0,6,2,1,0,0,0,0,0.0,0,0.0
1012877822,7,1,0,1,0,0,2,3,2,0,0,8,0,0.0,0,0.0
1012877945,1,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012878199,7,1,1,1,1,0,0,5,6,1,1,3,-2,-266666.6667,-2,0.042765502
1012879291,0,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1012879473,2,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1012879525,5,1,0,1,0,0,2,1,2,0,0,8,0,0.0,0,0.0
1012879913,3,1,0,1,0,0,2,1,2,0,0,8,0,0.0,0,0.0
1012879942,6,0,0,0,0,0,6,1,0,0,0,8,0,0.0,0,0.0
1012879997,5,0,0,0,0,0,6,2,0,0,1,8,-2,-106666.6667,-2,0.010691373999999998
1012880341,4,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012880653,2,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012880861,6,1,0,0,1,1,0,5,4,0,0,8,0,0.0,0,0.0
1012881328,4,0,0,0,0,0,4,5,0,0,1,8,-2,-4013333.333,-4,0.06474222
1012881338,5,1,0,1,0,0,2,5,2,0,0,8,0,-533333.3333,-2,0.053813258
1012881347,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012881541,3,0,0,0,0,0,6,3,0,0,0,3,0,0.0,0,0.0
1012881729,8,1,1,0,0,0,1,3,3,1,1,3,0,0.0,0,0.0
1012881818,0,0,0,0,0,0,7,4,0,0,0,1,0,0.0,0,0.0
1012882048,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012882145,11,1,1,0,1,0,7,5,8,1,0,3,-2,0.0,0,0.010691373999999998
1012882235,0,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,0.0
1012882774,0,0,0,0,0,0,6,1,0,1,0,0,0,0.0,0,0.0
1012882834,0,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012882978,8,0,0,0,0,1,6,0,0,0,0,0,0,0.0,0,0.0
1012883018,10,1,1,1,1,1,0,4,7,0,1,6,-2,-440000.0,-4,0.032311714
1012883119,2,0,0,0,0,0,6,3,0,1,0,0,-2,-266666.6667,-2,-0.011047756
1012883674,2,0,0,0,0,0,6,2,0,0,0,0,0,0.0,0,0.0
1012884162,4,0,0,0,0,0,6,3,0,0,1,8,0,-346666.6667,-6,0.010216202
1012884179,11,1,0,1,0,1,2,3,2,1,1,3,-4,0.0,0,0.010691373999999998
1012884426,7,0,0,0,0,0,6,3,0,1,1,8,-2,0.0,0,0.032430506
1012884690,9,0,0,0,0,0,6,2,0,0,0,4,0,0.0,0,0.0
1012884879,0,0,0,0,0,0,6,1,1,0,0,0,0,0.0,0,0.0
1012884969,1,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012885639,4,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012886067,1,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012886425,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,0.0
1012887141,5,1,1,0,1,0,7,5,8,1,1,8,-2,0.0,0,0.0
1012888374,2,0,0,0,0,0,6,0,0,0,0,8,0,0.0,0,0.0
1012889139,6,1,0,1,0,0,2,1,2,0,0,8,0,0.0,0,0.0
1012889300,5,0,0,0,0,1,6,1,0,0,0,4,0,0.0,0,0.0
1012890668,8,1,0,0,1,1,0,2,2,0,0,4,0,0.0,0,0.0
1012890905,2,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,0.0
1012891164,2,0,0,0,0,0,6,0,0,0,0,4,0,0.0,0,0.0
1012891209,8,0,0,0,0,1,6,2,0,0,0,0,0,0.0,0,0.0
1012891292,0,0,0,0,0,0,6,1,0,0,0,3,0,0.0,0,0.0
1012891917,3,0,0,0,0,1,6,1,0,0,0,6,0,0.0,0,0.0
1012891979,6,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
1012892712,6,0,0,0,0,0,6,5,0,0,0,4,-2,-1333333.333,-2,0.032430506
1012892900,3,1,0,0,1,0,0,3,2,0,0,8,0,0.0,0,0.0
1012892975,0,1,0,0,1,0,0,1,2,0,0,3,0,0.0,0,0.0
1012893092,7,0,0,0,0,1,6,4,0,0,0,8,0,0.0,0,0.0
1012893129,5,1,1,0,0,0,7,1,2,0,0,8,0,0.0,0,0.0
1012893415,6,0,0,0,0,0,6,3,0,0,0,8,0,0.0,0,0.0
1012893473,5,0,0,0,0,0,6,1,0,0,0,4,0,0.0,0,0.0
1012893542,4,0,0,0,0,0,6,0,0,0,0,3,0,0.0,0,0.0
1012893695,5,0,0,0,0,0,6,3,0,0,0,4,0,0.0,0,0.0
1012893848,4,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012893932,5,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0,0.0
1012894027,13,1,0,0,1,1,0,3,2,1,0,8,0,0.0,0,0.0
1012894047,6,0,0,0,0,1,6,1,0,0,0,8,0,0.0,0,0.0
1012894618,2,0,0,0,0,0,6,2,0,0,0,8,0,0.0,0,0.0
